batch,score,loss,loss_v
16032,2,-0.2003151,22.440125
16033,-24,1.0466508,30.022524
16034,-26,1.7008901,60.513657
16035,-50,-2.25909,55.494843
16036,-26,4.6218295,139.42474
16037,-26,1.4081672,23.841795
16038,-26,2.9382458,104.8668
16039,-26,0.67126983,13.138856
16040,-26,0.6447981,9.974944
16041,-4,0.23432979,32.890423
16042,-28,-0.8754895,31.28635
16043,-36,0.6901246,15.951539
16044,-24,2.2491326,110.16148
16045,-22,-2.0348215,14.605167
16046,-44,-0.045089733,17.810505
16047,-14,0.63384646,36.366196
16048,-36,-0.77043486,11.078866
16049,-34,-0.9718856,18.73469
16050,-16,-0.30506092,6.574814
16051,-8,0.30339178,20.74114
16052,-50,-0.4913656,12.61696
16053,14,3.533082,247.67743
16054,-8,-0.6738863,16.201262
16055,-50,-0.37725633,8.035691
16056,-50,0.6776799,19.563759
16057,-50,0.57089865,11.298958
16058,-24,-0.5013373,19.845974
16059,8,-0.43164322,49.54553
16060,-50,-1.1587023,31.00992
16061,-50,-1.0920554,50.930664
16062,-50,-1.6209384,53.159046
16063,-50,0.61026627,20.104446
16064,-24,0.319854,22.526037
16065,-50,-3.2981892,74.42822
16066,-22,-0.25706506,5.9967012
16067,-42,-1.0536525,18.675407
16068,-36,-0.61333174,17.147493
16069,-36,-0.40607232,12.940708
16070,-50,0.39866775,12.078135
16071,-20,0.26355672,15.721467
16072,-50,-1.6287876,45.986256
16073,-50,-2.2689316,54.550835
16074,8,2.0232558,140.05844
16075,-50,0.91210186,10.974763
16076,-50,0.09043879,12.638413
16077,-50,0.50769305,12.89349
16078,-2,0.93991965,39.47041
16079,-34,-0.62641865,13.560345
16080,-32,1.7835394,43.42027
16081,-50,0.23915315,13.838139
16082,-14,0.66387063,35.389866
16083,-16,0.47343695,26.576077
16084,-50,-1.8121518,62.505615
16085,-6,3.7555304,124.26353
16086,8,1.8635416,181.63472
16087,-50,-0.072038025,7.931052
16088,-50,-2.908596,62.285572
16089,2,2.4426582,77.15521
16090,8,-0.06328354,11.45562
16091,-22,2.6050868,70.4134
16092,-26,2.5701525,93.14431
16093,-50,-0.88672835,14.783911
16094,-16,1.4804063,56.43447
16095,-50,-2.3791947,76.06199
16096,-50,1.5245175,26.48323
16097,-50,0.48102948,13.773755
16098,-14,-0.656037,13.740323
16099,-50,-1.7393758,81.45368
16100,-26,1.3193282,63.63888
16101,-50,-1.5588683,38.37355
16102,-44,-1.2092816,27.859455
16103,-50,-0.111644335,10.437706
16104,-38,-1.4710346,37.122894
16105,-28,2.487378,144.2735
16106,-24,0.617455,13.964167
16107,-50,0.6008183,11.598084
16108,-50,-0.8812976,16.700521
16109,-50,0.45660084,13.90311
16110,-50,-1.6708231,49.926258
16111,-18,2.6643112,141.74286
16112,-50,1.9783556,33.13186
16113,-24,-0.10346237,38.535145
16114,-50,-0.9486257,31.869715
16115,-50,1.9808428,40.001797
16116,-50,1.6791545,43.690147
16117,-50,0.52520436,19.10742
16118,-26,-0.56914055,39.46139
16119,-50,-1.9106739,52.98003
16120,-50,-2.0159116,64.90687
16121,-34,-1.7336162,70.911125
16122,-24,1.4116914,18.460274
16123,-12,1.6205702,71.79816
16124,-50,-2.8502421,62.668747
16125,-50,-0.7099026,22.491196
16126,-50,-1.1358683,23.909416
16127,-10,-1.2471683,27.004683
16128,-18,0.8437834,17.750053
16129,-50,-1.7391949,32.49502
16130,-34,0.96648425,53.5882
16131,-28,1.1944358,59.347164
16132,-26,0.7327885,27.820591
16133,-24,1.3729991,56.867905
16134,-50,0.90551436,56.772446
16135,-48,-0.33915848,20.071512
16136,-50,-0.41795605,15.051189
16137,-34,-1.817563,64.42218
16138,-24,0.9263755,47.492096
16139,-28,3.3917923,105.626114
16140,-30,0.26289198,58.131447
16141,-50,0.1543026,10.929649
16142,-30,-0.3838024,34.380272
16143,-50,1.712984,51.04628
16144,-42,0.44993994,25.68735
16145,-28,2.120593,58.852592
16146,-34,-3.1395836,196.36131
16147,-32,-0.30759013,18.2621
16148,-24,1.0354644,55.324486
16149,-20,0.6835458,18.463276
16150,-26,0.3081393,28.629404
16151,-50,-0.6666246,18.016087
16152,-24,1.6852951,49.825916
16153,-50,-1.4913046,42.39561
16154,-18,0.88638836,35.263508
16155,-50,0.12238296,9.84805
16156,-50,-0.97841716,43.25309
16157,-50,0.4214895,19.12516
16158,-50,-2.2542903,70.267235
16159,-50,-1.3911831,59.46282
16160,-26,0.49649176,6.670976
16161,-30,2.583232,62.684647
16162,-50,0.78836864,22.29042
16163,-6,-0.8182839,106.24033
16164,-32,-2.4882236,105.7158
16165,-50,0.22456154,9.449038
16166,-30,-2.0395393,73.231964
16167,-46,0.57869315,29.242825
16168,-36,-2.1303415,39.645847
16169,-34,-3.5872512,62.54663
16170,-50,-0.7072122,40.383423
16171,-46,-0.78869075,25.38481
16172,-30,-1.1485075,30.988935
16173,-30,1.5744685,14.611992
16174,-48,-3.4364245,99.08383
16175,-22,0.40524524,7.0794725
16176,-50,1.4379444,30.580542
16177,-50,-2.0318491,75.06479
16178,-50,0.8752562,22.894575
16179,-14,0.060232338,3.5213578
16180,-30,0.13282193,30.534807
16181,14,2.6972582,290.29028
16182,-50,-2.1071448,143.93082
16183,-30,1.1530771,25.567358
16184,-50,0.23105173,15.162471
16185,-44,1.4401144,36.956966
16186,-32,0.92992723,21.127798
16187,-20,0.6884089,27.968699
16188,-50,-1.046748,28.81852
16189,-28,0.09652771,24.088987
16190,-44,-1.6926056,31.488586
16191,-26,1.3520895,36.62252
16192,8,0.77105945,117.71248
16193,-50,-1.2120678,19.37066
16194,-26,0.78212243,28.04317
16195,-50,-0.9772621,46.63551
16196,-34,2.1329103,55.597343
16197,-50,0.5594758,19.420935
16198,-36,-2.4860811,80.92973
16199,-30,-0.045248345,16.112572
16200,-50,1.3707365,28.978426
16201,-50,0.8846637,14.516356
16202,-30,-0.3150919,13.154184
16203,-26,0.6103646,30.120615
16204,-50,-0.8378296,21.177393
16205,-50,0.08354332,15.501665
16206,-50,-0.984396,24.548985
16207,-24,1.3673583,24.034807
16208,-46,0.66247815,16.552761
16209,-32,-2.1680336,59.442818
16210,-22,0.081837244,5.7187395
16211,-50,0.585065,8.281585
16212,-40,-1.1933928,40.157238
16213,-50,-2.1372147,71.44222
16214,-12,0.11847943,16.343407
16215,-26,-0.75493914,16.446308
16216,-50,-1.465355,73.85753
16217,-20,-0.41835898,19.88531
16218,-34,-1.582079,28.427744
16219,-22,0.6990591,10.512713
16220,-50,-0.44460717,13.142045
16221,-50,-1.3460861,33.17346
16222,-50,-0.37007686,15.99992
16223,-44,0.1975468,23.781029
16224,-50,-1.9106803,61.992786
16225,-10,0.59844947,39.0805
16226,-46,-1.228363,31.922216
16227,-12,-0.010686585,4.317636
16228,-50,-0.7422935,24.504423
16229,-12,0.8365369,21.820225
16230,-50,0.22103721,12.800222
16231,-50,-3.2626176,72.64926
16232,-12,0.716708,12.38729
16233,-44,-1.8656805,60.389385
16234,-50,-2.9809482,72.72451
16235,-28,-0.34374177,8.15606
16236,-22,1.8031594,71.454575
16237,-50,0.44937217,7.9465156
16238,0,2.240073,84.08113
16239,-30,2.917634,71.56433
16240,-16,-0.58592737,18.223022
16241,-50,-1.6771898,24.182398
16242,14,1.1426923,215.3707
16243,14,5.0993614,577.5053
16244,-30,-0.7312694,24.511433
16245,0,1.1368897,61.931244
16246,-22,1.51862,72.140175
16247,-50,-0.7320124,21.922314
16248,-30,1.3698146,54.60022
16249,-50,1.015987,56.23845
16250,-8,0.5615192,39.081024
16251,-28,0.15508758,7.920355
16252,-40,-1.2120824,20.887424
16253,-26,0.75183505,33.856766
16254,-22,0.9250833,27.524824
16255,14,1.379663,128.31082
16256,-50,-1.6853018,36.030476
16257,-34,-1.3385342,67.26938
16258,-50,-2.7905324,67.259674
16259,-22,1.7639886,51.544655
16260,-50,1.5466586,22.781685
16261,-50,1.7799822,39.4131
16262,-50,-2.3843231,67.429016
16263,-30,1.7686387,52.328857
16264,-50,0.5907394,9.489856
16265,-28,-0.08249954,63.58879
16266,-24,-0.4150688,21.515112
16267,-26,1.3708802,84.1162
16268,-50,1.1156179,44.20923
16269,-50,-2.559129,57.051414
16270,-44,1.3509141,27.285128
16271,-50,-0.14428303,11.657998
16272,-26,1.8540258,57.241825
16273,-38,-2.7571738,129.22748
16274,-50,-2.6498833,45.56144
16275,-26,1.3830776,62.81866
16276,-34,-1.7162147,32.58147
16277,-50,-3.217157,73.08037
16278,-50,-1.4860119,30.999311
16279,-28,0.20778108,13.932666
16280,6,1.3158715,233.15451
16281,-50,0.387073,27.331099
16282,-36,0.66302603,42.052677
16283,-50,0.83564276,39.51094
16284,-22,0.56389266,30.23231
16285,-46,0.6123615,23.514458
16286,-26,-1.3608814,13.578334
16287,-20,-0.64656514,9.569498
16288,-30,1.3393438,43.130775
16289,-28,-1.2679992,73.09691
16290,-40,-3.355732,114.36684
16291,-50,-0.25142753,30.270578
16292,-50,-0.4053597,29.829426
16293,-50,-2.0827613,48.87741
16294,-50,-0.7418355,12.212907
16295,-28,1.529457,57.511005
16296,-50,-1.3312062,57.386826
16297,-50,-3.3175812,79.09526
16298,-42,1.1982424,50.68117
16299,12,1.517033,119.01254
16300,-50,-1.2879149,76.49737
16301,-26,0.030381493,16.520535
16302,-50,1.2890583,46.630093
16303,-50,-2.5907426,72.63791
16304,-50,1.3638576,27.761543
16305,-50,-0.697624,59.648407
16306,-50,-0.6566681,15.212666
16307,-30,-0.6219856,29.82743
16308,-50,-3.091394,64.83103
16309,-50,1.089207,23.035635
16310,-50,-3.5965824,69.49129
16311,-50,-0.25681964,76.35359
16312,-24,-1.4526242,67.58472
16313,-50,-0.68236166,25.372334
16314,-50,-0.91443896,76.24715
16315,-12,-0.84598535,17.891792
16316,-2,-0.12889245,10.051735
16317,-50,-0.42686996,22.445066
16318,-20,-0.6410413,18.508146
16319,-18,0.4466851,11.5905075
16320,-36,-6.2635093,204.31471
16321,-50,-1.5687519,76.725525
16322,-24,0.9615333,25.946182
16323,-50,-1.0014484,38.65908
16324,-50,-1.2061472,29.405645
16325,-50,-1.6569359,63.242725
16326,-50,-3.5222118,58.69862
16327,-50,-0.08762521,11.490687
16328,0,-0.45754033,45.42962
16329,-18,0.40890577,19.421589
16330,-50,-3.524652,74.20289
16331,-26,1.7923098,28.394077
16332,-20,-0.7741224,20.037058
16333,-14,-1.1518726,19.05047
16334,-24,-0.5191134,13.324049
16335,-50,-0.07965472,14.6006
16336,-34,0.24207468,10.102504
16337,-24,0.23549919,15.442453
16338,-22,1.4551276,40.730213
16339,-50,1.0516154,21.043772
16340,-42,-0.5259809,14.74376
16341,-50,0.3475517,9.182226
16342,-26,1.8136277,82.111755
16343,-50,-0.03374503,3.403622
16344,-50,-0.75376135,16.190405
16345,-50,0.23177783,19.994356
16346,-32,-0.7200847,17.563164
16347,-14,0.8036682,87.53724
16348,-50,0.97690314,23.426935
16349,-50,0.9266359,25.837234
16350,-50,-1.999803,67.71167
16351,-32,-0.41471285,14.531278
16352,4,1.4678586,235.39737
16353,-50,0.34157893,13.453156
16354,-36,0.65627563,38.44205
16355,-26,-0.08488895,7.9554796
16356,18,1.028966,123.06186
16357,-18,1.1577336,34.48549
16358,-40,-1.4106091,50.597206
16359,0,2.5485008,224.37082
16360,-50,1.1526498,39.187836
16361,-46,0.73813283,28.510098
16362,-50,-1.607122,71.11936
16363,-42,1.3122269,65.64905
16364,-26,-0.31832328,10.9332695
16365,-6,-0.57712984,97.35255
16366,-28,-2.493273,54.92236
16367,-40,-0.38014486,24.545866
16368,-28,0.20276193,8.56869
16369,-22,0.46390128,9.852528
16370,-34,-0.54337037,19.783628
16371,-50,0.46233848,43.530907
16372,-26,-2.4017916,56.32104
16373,-50,-1.3142228,27.6013
16374,-10,-0.46769673,15.961856
16375,-40,-2.7937047,314.18634
16376,-50,0.7026246,16.178368
16377,-50,-1.389509,76.2141
16378,-50,-0.7339585,15.002469
16379,-40,-0.028294882,11.85896
16380,-50,-1.8633312,66.306404
16381,-50,0.48508197,7.0345263
16382,-34,-2.3931122,83.29528
16383,-26,0.21930616,10.881477
16384,-50,-0.32714167,14.636976
16385,-8,-1.358858,70.044716
16386,-30,2.210441,142.12076
16387,-50,-0.058628023,10.27207
16388,-50,-1.5873917,65.622444
16389,-36,-0.42530414,14.100378
16390,-32,-0.9535134,30.25302
16391,-44,0.23072004,12.229832
16392,-28,0.9767225,19.953873
16393,-18,0.49869967,6.4295726
16394,-22,-1.1288514,19.945017
16395,-34,-1.5104837,36.83789
16396,-10,0.25122344,11.235644
16397,-50,0.5172145,9.444148
16398,-22,0.30788544,4.874826
16399,-22,-0.5721616,6.2799296
16400,-18,-0.3661323,9.992743
16401,-46,-2.5314844,139.86426
16402,-50,-0.91255194,21.35436
16403,-50,-1.0117925,21.710451
16404,-50,-1.8107665,58.09452
16405,-50,-0.3886897,12.286417
16406,-16,-0.3135521,3.5601962
16407,-50,-1.0295533,20.386131
16408,-26,0.7626158,15.891518
16409,-50,-0.19025168,4.7081704
16410,-24,-0.7596762,9.4873085
16411,-24,1.5643166,33.135788
16412,-22,4.1001787,74.37735
16413,-20,0.22982949,1.7945089
16414,-50,-0.70445055,15.249679
16415,-50,-2.2290232,50.334835
16416,-50,-0.84431857,6.632959
16417,-50,-1.6343932,64.174065
16418,-50,-1.433415,24.329111
16419,-42,-1.4547727,40.290146
16420,-16,-0.97646827,17.022394
16421,-50,0.8161539,20.293325
16422,-42,-0.8750696,14.187261
16423,-50,-0.22015391,11.806864
16424,-26,2.0570583,65.47546
16425,-50,-1.801011,73.61648
16426,-28,-0.0382919,18.576582
16427,-4,0.30078727,14.796294
16428,-10,-0.5193369,13.911797
16429,-50,-0.75302815,17.42996
16430,-30,1.2938848,28.99508
16431,-44,0.62511975,10.153732
16432,-22,0.1940743,2.9758368
16433,-50,-0.38367778,26.062746
16434,-48,-0.81410986,23.377903
16435,-48,-0.095205374,17.06925
16436,-40,-0.57894915,15.53182
16437,-26,0.0338595,2.259757
16438,-28,1.3682687,58.263466
16439,-30,1.149494,30.993114
16440,30,1.1458493,241.6938
16441,-50,-1.1300637,23.256298
16442,-50,-1.1851501,24.834227
16443,-50,-1.0613552,15.446066
16444,-28,0.25887474,6.047083
16445,-50,-0.33986148,13.727957
16446,-26,2.817467,96.14915
16447,-50,-1.8502733,67.50315
16448,-2,-0.13256039,8.505515
16449,-46,-0.7619247,14.25385
16450,-50,-1.6769748,45.71858
16451,-50,-1.7379125,63.850494
16452,44,0.4109043,331.75186
16453,10,0.72681326,192.95439
16454,-50,-0.14852016,3.1501093
16455,12,0.79298306,67.53055
16456,-22,1.318328,48.532627
16457,-40,-1.3472952,24.693413
16458,-16,-0.16550139,12.450661
16459,-16,0.6117636,28.58501
16460,-30,2.2089486,126.93336
16461,-50,-0.43709025,5.8403206
16462,8,0.010700826,22.386599
16463,-28,3.7554426,154.85336
16464,-14,0.27709457,16.66775
16465,-2,2.1070542,95.15732
16466,-50,-0.0050462,3.3970175
16467,-50,-0.34820712,11.001543
16468,0,0.6804604,62.98898
16469,-14,1.1646211,38.703625
16470,-22,0.54490054,20.225986
16471,-50,-3.508716,73.789055
16472,-28,2.0205603,69.78023
16473,-26,1.1120924,39.982426
16474,0,-0.08460153,16.49439
16475,8,-0.5756812,37.641823
16476,-50,-1.2491727,27.433496
16477,-38,-2.519015,135.20615
16478,-38,0.53190064,14.066005
16479,-34,-0.7874522,27.26586
16480,-26,0.9135598,17.573162
16481,-12,-0.05170495,10.392963
16482,-8,-0.77039635,40.291336
16483,-12,0.335552,12.9471855
16484,-30,0.4250267,19.80435
16485,-50,-1.7115152,50.02912
16486,-18,0.28472897,10.932396
16487,-32,2.1903722,123.45929
16488,-50,-1.1013786,36.962387
16489,-42,-2.7035234,183.11226
16490,-50,1.7109522,24.75231
16491,-50,-0.6087126,26.97953
16492,-50,1.8161646,55.27546
16493,-26,1.0811119,36.962162
16494,-30,-0.9110468,26.475563
16495,-18,-1.0421684,16.449947
16496,-28,1.5383823,46.973278
16497,-50,0.24656126,20.687222
16498,-50,0.3213847,40.54901
16499,-6,-0.9651492,35.207634
16500,-28,-2.8855035,90.57203
16501,-42,-3.4367,371.99716
16502,-30,-1.7340754,83.59622
16503,-50,-1.420923,55.243877
16504,-32,-1.2100359,74.12813
16505,-50,0.4363606,26.98246
16506,-30,-2.6265793,107.61342
16507,-30,2.0217915,34.03299
16508,-50,-1.7224853,53.9828
16509,-16,0.39608935,14.354617
16510,-28,-1.4490083,41.387157
16511,-24,-0.36231476,2.6229446
16512,-24,0.5618771,17.487354
16513,-50,-1.8910781,44.401993
16514,-50,-1.1438391,52.71217
16515,-50,1.1003181,25.486061
16516,-50,0.5397192,5.330407
16517,4,0.5431911,92.96665
16518,-50,-2.085849,53.261913
16519,-26,0.46674433,15.405919
16520,-4,1.0059425,153.00992
16521,-50,-0.935283,33.930595
16522,-12,0.02603835,1.5189053
16523,-50,0.7359422,13.826173
16524,-16,0.38115597,8.494701
16525,-28,1.4173418,22.586502
16526,-28,0.010682156,2.2838554
16527,12,0.09139204,19.782639
16528,-50,-0.53492683,14.542676
16529,-18,0.80196416,58.291183
16530,-28,0.8613841,18.58442
16531,-32,1.7313732,48.56464
16532,-38,0.5761898,13.516196
16533,-20,-0.2902971,6.597702
16534,-24,0.6269619,12.783296
16535,-24,-0.25128624,7.764949
16536,-16,0.0011495574,3.6001165
16537,-30,-1.2837777,22.620699
16538,-50,1.6593724,19.156422
16539,-50,0.22207794,14.632452
16540,-14,0.60935324,13.204998
16541,-42,0.5515818,16.554543
16542,-46,-0.3307541,17.669596
16543,-28,1.3325517,30.395899
16544,-50,-1.2528867,56.55955
16545,-50,-1.9240139,65.16487
16546,-30,-1.6579944,65.67678
16547,-30,-1.1408818,71.65181
16548,14,0.953628,189.25586
16549,-26,1.2385354,25.648108
16550,-18,0.50315773,23.91416
16551,8,0.6293312,31.02412
16552,-14,0.2633607,23.227211
16553,-50,-2.8160844,75.80472
16554,-50,-0.2608626,9.374591
16555,-38,-1.7598828,75.262505
16556,-50,-2.223955,43.580223
16557,14,1.5716949,78.68182
16558,-38,-2.7130775,73.11405
16559,-50,-1.3619324,75.473045
16560,-44,-1.7778988,56.41277
16561,-26,0.95292395,33.273434
16562,-34,-0.4810099,14.359237
16563,-50,-0.22253335,5.2289762
16564,2,0.9500247,67.54959
16565,-50,-0.03508354,3.6965373
16566,-50,0.4890422,15.665667
16567,-30,-2.0812023,80.91425
16568,14,0.98349386,348.98383
16569,-34,-1.1484094,23.91222
16570,-50,-1.8269,66.69661
16571,-20,0.59043664,20.981663
16572,4,1.4935138,134.59175
16573,-12,0.6185432,23.627417
16574,-50,-3.0683255,75.30203
16575,-18,0.5812229,8.537457
16576,-34,-0.2916512,8.835998
16577,-30,-0.5981372,12.32384
16578,-22,0.056485023,5.6269164
16579,-6,0.6521634,41.544193
16580,-22,0.53022236,23.90428
16581,-50,-0.058922797,12.456591
16582,-26,-0.30726296,12.725451
16583,-50,-0.09928977,75.58357
16584,-24,-0.51327646,14.561016
16585,-14,0.1144193,14.20458
16586,-50,-0.6587728,23.709831
16587,-18,1.1500955,19.058386
16588,-50,0.90858126,21.500648
16589,-50,-0.76930183,11.182625
16590,4,-0.114816576,9.6878605
16591,-46,-0.30084196,16.48025
16592,-50,0.36507288,8.048426
16593,-4,1.0620718,85.36781
16594,-50,0.29573256,16.340673
16595,-48,-0.5378857,12.952789
16596,-50,0.057670124,10.589874
16597,-26,-0.4556581,7.9688206
16598,-32,-0.514149,18.04823
16599,-20,0.30509606,7.1073413
16600,-50,-0.2674352,7.117063
16601,-14,0.33522296,17.709633
16602,-30,-0.5491145,8.602848
16603,-50,0.32592794,11.473031
16604,-16,1.0321895,14.297389
16605,-42,0.4295818,9.550175
16606,-38,-1.8105887,24.711695
16607,-50,-0.32126445,8.335197
16608,-50,-0.20966062,8.933904
16609,-22,1.3582836,31.600716
16610,-28,1.8026823,49.5
16611,-50,-1.4331146,66.01108
16612,-50,-0.82075256,14.682509
16613,12,1.3346092,272.88013
16614,-50,0.31361163,11.280032
16615,-50,1.0147294,33.196598
16616,-46,-0.2728414,9.704543
16617,-40,1.2992265,19.363249
16618,-50,-0.5134178,30.793402
16619,14,2.0174987,393.0174
16620,-50,1.2164898,31.492735
16621,-26,0.89818174,35.375614
16622,-30,3.0913353,89.57746
16623,-50,-0.6173143,18.62469
16624,-50,-0.11245502,75.94552
16625,-48,-1.5967115,45.973843
16626,-8,0.52052563,71.488434
16627,14,2.1585677,269.9644
16628,-44,0.12000553,14.868734
16629,-28,2.5684605,64.13543
16630,-22,1.89235,46.524307
16631,-22,1.4968814,37.931484
16632,-26,0.30067706,13.027738
16633,-20,0.43681538,16.452486
16634,-32,4.3994584,113.16456
16635,-42,0.31071767,15.305441
16636,-50,-0.4354043,76.54737
16637,-34,2.6379087,119.8894
16638,-36,1.6413103,103.18691
16639,4,-1.0387535,42.943027
16640,-50,-0.1332251,76.056984
16641,14,1.633785,169.15903
16642,-50,-1.2842382,61.56011
16643,-50,1.5040039,43.03876
16644,-10,-0.55154335,22.969604
16645,-24,0.8107969,20.729067
16646,-50,-1.6317713,49.967392
16647,-32,0.558301,27.35428
16648,-36,-3.121924,167.24268
16649,-50,1.0941932,33.838245
16650,-30,0.0071163904,26.837837
16651,10,0.009433626,29.127634
16652,-22,-0.40652093,14.579315
16653,-6,-0.2514965,9.07025
16654,-26,2.1967874,126.95958
16655,-50,1.4315693,26.40932
16656,-30,-0.20343794,17.940384
16657,-20,-0.055888124,10.968753
16658,-10,-1.1156689,29.505638
16659,-38,-3.1870024,210.64769
16660,-50,1.0131558,31.439234
16661,-16,-0.5413458,14.085708
16662,-50,-3.2354822,66.05237
16663,-14,-0.09039827,10.491207
16664,-50,-0.69563615,37.607624
16665,-26,2.8461528,98.612206
16666,-8,-0.4984195,11.0020895
16667,-50,0.11467588,34.420486
16668,-50,1.2503109,56.04695
16669,-28,1.8653748,50.554165
16670,-26,-1.0066549,32.68809
16671,-50,-1.7602885,69.26162
16672,-22,0.12658717,7.639256
16673,-50,-0.43942,21.377043
16674,-8,0.31261897,27.806652
16675,-26,-0.4070149,25.97202
